study	pathogen	library	design	replicate	plate	well	gene	sirna	well_type	image_idx	object_idx	cells.children_bacteria_count	cells.children_invasomes_count	cells.intensity_maxintensityedge_corr1actin	cells.parent_nuclei	nuclei.intensity_uppertenpercentintensity_corr1pathogen	perinuclei.intensity_upperquartileintensity_corr1actin
study	bacteria	d	p	1	kb03-1a	c17	dyrk1a	l-004805-00	pooled_sirna	386	36	0.0	0.0	-1.0227138661960162	0.0	-0.3400856352195928	-0.610431585854885
study	bacteria	d	p	1	kb03-1a	c17	dyrk1a	l-004805-00	pooled_sirna	386	1	0.0	0.0	-1.521206960701383	0.0	-0.2835108008913586	-0.9370093162393525
study	bacteria	d	p	1	kb03-1a	c17	dyrk1a	l-004805-00	pooled_sirna	390	89	0.0	0.0	0.20699665044961083	0.0	-0.26297087575254446	-0.6502043602526046
study	bacteria	d	p	1	kb03-1a	c17	dyrk1a	l-004805-00	pooled_sirna	386	43	0.0	0.0	-0.8091423312170174	0.0	-0.34092442266834005	-0.32886672092044467
study	bacteria	d	p	1	kb03-1a	c17	dyrk1a	l-004805-00	pooled_sirna	388	32	0.0	0.0	-0.9040392350360902	0.0	-0.36839142138958697	-0.6482254385747684
study	bacteria	d	p	1	kb03-1a	c17	dyrk1a	l-004805-00	pooled_sirna	389	62	0.0	0.0	1.1033914660515742	0.0	-0.009141753566489415	4.745273242534661
study	bacteria	d	p	1	kb03-1a	c17	dyrk1a	l-004805-00	pooled_sirna	389	131	0.0	0.0	0.6261626736231658	0.0	-0.20062472532286035	1.5532971426291988
study	bacteria	d	p	1	kb03-1a	c17	dyrk1a	l-004805-00	pooled_sirna	390	27	0.0	0.0	0.3020019515521024	0.0	-0.27532095857817845	1.491659488513778
study	bacteria	d	p	1	kb03-1a	c17	dyrk1a	l-004805-00	pooled_sirna	390	48	0.0	0.0	-0.6673298042279433	0.0	3.2922451840932	-0.8749092389741007
study	bacteria	d	p	1	kb03-1a	c17	dyrk1a	l-004805-00	pooled_sirna	387	154	0.0	0.0	-0.5473400012377293	0.0	-0.2744364267989131	-0.8116594604827982
study	bacteria	d	p	1	kb03-1a	c18	none	l-003162-00	pooled_sirna	393	122	0.0	0.0	0.20123204604168204	0.0	-0.3192344209334061	0.007559361979186211
study	bacteria	d	p	1	kb03-1a	c18	none	l-003162-00	pooled_sirna	395	27	0.0	0.0	1.6347070010917333	0.0	-0.27875978841421795	0.281761288329773
study	bacteria	d	p	1	kb03-1a	c18	none	l-003162-00	pooled_sirna	395	21	0.0	0.0	-0.4380392711779546	0.0	-0.2807292097490454	-0.3749029221373944
study	bacteria	d	p	1	kb03-1a	c18	none	l-003162-00	pooled_sirna	396	79	0.0	0.0	-0.43399462829374813	0.0	-0.38022639695596483	0.22546356473399273
study	bacteria	d	p	1	kb03-1a	c18	none	l-003162-00	pooled_sirna	393	86	0.0	0.0	0.48474626079643923	0.0	9.386903079657419	0.4572222793151628
study	bacteria	d	p	1	kb03-1a	c18	none	l-003162-00	pooled_sirna	392	73	0.0	0.0	-0.688994336538667	0.0	-0.39366147980616917	-0.5678351159248652
study	bacteria	d	p	1	kb03-1a	c18	none	l-003162-00	pooled_sirna	396	81	0.0	0.0	-0.4598963984747823	0.0	0.2712849629099643	-0.41257836073319337
study	bacteria	d	p	1	kb03-1a	c18	none	l-003162-00	pooled_sirna	391	4	0.0	0.0	-0.9037200497894535	0.0	-0.23837395626240046	-0.34312977761742675
study	bacteria	d	p	1	kb03-1a	c18	none	l-003162-00	pooled_sirna	395	156	0.0	0.0	0.2971398363721541	0.0	-0.3092104461623849	-0.5549732924333964
study	bacteria	d	p	1	kb03-1a	c18	none	l-003162-00	pooled_sirna	392	70	0.0	0.0	0.4578275714910062	0.0	-0.2961444523067961	1.5396698983933856
study	bacteria	d	p	1	kb03-1a	c19	camk4	l-004944-00	pooled_sirna	401	79	0.0	0.0	-0.28794627288901425	0.0	-0.188990688750415	-0.6728311712532715
study	bacteria	d	p	1	kb03-1a	c19	camk4	l-004944-00	pooled_sirna	398	164	0.0	0.0	-0.7935676863336794	0.0	-0.02996492715805294	-0.01865631829154139
study	bacteria	d	p	1	kb03-1a	c19	camk4	l-004944-00	pooled_sirna	397	115	0.0	0.0	-0.25130619121454356	0.0	1.3129344108531886	-0.5135689599684987
study	bacteria	d	p	1	kb03-1a	c19	camk4	l-004944-00	pooled_sirna	398	171	0.0	0.0	1.52488589190443	0.0	-0.2639370969474069	3.4269667535685153
study	bacteria	d	p	1	kb03-1a	c19	camk4	l-004944-00	pooled_sirna	400	84	0.0	0.0	-0.3282266898409009	0.0	-0.4283723155731131	0.4876974244543183
study	bacteria	d	p	1	kb03-1a	c19	camk4	l-004944-00	pooled_sirna	397	50	0.0	0.0	-0.6604810722465341	0.0	-0.3170688602556093	1.2905542042833282
study	bacteria	d	p	1	kb03-1a	c19	camk4	l-004944-00	pooled_sirna	401	81	0.0	0.0	0.3247903001474974	0.0	-0.10817604303022332	-0.06435299485649439
study	bacteria	d	p	1	kb03-1a	c19	camk4	l-004944-00	pooled_sirna	397	68	0.0	0.0	0.3688214130461768	0.0	-0.2808317505942716	1.4732020720461532
study	bacteria	d	p	1	kb03-1a	c19	camk4	l-004944-00	pooled_sirna	400	175	0.0	0.0	-0.3601000094815427	0.0	-0.31301864242409577	-0.46601511795482004
study	bacteria	d	p	1	kb03-1a	c19	camk4	l-004944-00	pooled_sirna	400	1	0.0	0.0	0.6482555732055076	0.0	-0.2568010884011223	0.41897215049593434
study	bacteria	d	p	1	kb03-1a	c20	none	l-003111-00	pooled_sirna	407	117	0.0	0.0	0.21951635711482972	0.0	-0.3338746301827532	0.43693908748316096
study	bacteria	d	p	1	kb03-1a	c20	none	l-003111-00	pooled_sirna	404	99	0.0	0.0	-0.7570786371832683	0.0	-0.37648390221910066	-0.10176807001692448
study	bacteria	d	p	1	kb03-1a	c20	none	l-003111-00	pooled_sirna	406	21	0.0	0.0	0.34924527214738726	0.0	0.7667354622125656	1.385807743028277
study	bacteria	d	p	1	kb03-1a	c20	none	l-003111-00	pooled_sirna	405	129	0.0	0.0	0.2571113343258289	0.0	-0.4025903909394609	-0.20350017331961925
study	bacteria	d	p	1	kb03-1a	c20	none	l-003111-00	pooled_sirna	404	49	0.0	0.0	-0.35406544440482707	0.0	-0.25758325211208655	0.37715142374122923
study	bacteria	d	p	1	kb03-1a	c20	none	l-003111-00	pooled_sirna	403	68	0.0	0.0	0.20575175840638124	0.0	-0.3360450511916789	0.9988929634261773
study	bacteria	d	p	1	kb03-1a	c20	none	l-003111-00	pooled_sirna	408	100	0.0	0.0	0.38668227657681276	0.0	0.7709555664955748	1.0012071969914702
study	bacteria	d	p	1	kb03-1a	c20	none	l-003111-00	pooled_sirna	404	11	0.0	0.0	-0.33329077081022146	0.0	-0.22557136375668138	0.07246480281479684
study	bacteria	d	p	1	kb03-1a	c20	none	l-003111-00	pooled_sirna	407	97	0.0	0.0	1.1293783391679788	0.0	-0.012446903045605232	1.652287218573395
study	bacteria	d	p	1	kb03-1a	c20	none	l-003111-00	pooled_sirna	405	154	0.0	0.0	-0.6707172963269815	0.0	-0.2479513114711082	-1.183854929384971
study	bacteria	d	p	1	kb03-1a	c21	taok3	l-004844-00	pooled_sirna	413	120	0.0	0.0	-0.0871324150233883	0.0	-0.3956196633224134	0.5841964531953239
study	bacteria	d	p	1	kb03-1a	c21	taok3	l-004844-00	pooled_sirna	414	29	0.0	0.0	1.7559098053792446	0.0	-0.29806104330359884	1.006953880268421
study	bacteria	d	p	1	kb03-1a	c21	taok3	l-004844-00	pooled_sirna	411	48	0.0	0.0	0.08338428344758043	0.0	0.02519276311320482	0.6546063277404652
study	bacteria	d	p	1	kb03-1a	c21	taok3	l-004844-00	pooled_sirna	414	23	0.0	0.0	0.08929541426565007	0.0	-0.271455591872475	-0.10032844131907309
study	bacteria	d	p	1	kb03-1a	c21	taok3	l-004844-00	pooled_sirna	414	21	0.0	0.0	0.41032318213291347	0.0	0.018568315439990345	1.1860880662809647
study	bacteria	d	p	1	kb03-1a	c21	taok3	l-004844-00	pooled_sirna	411	88	0.0	0.0	-0.3091956805157226	0.0	-0.3268118659155043	-0.4953518602218156
study	bacteria	d	p	1	kb03-1a	c21	taok3	l-004844-00	pooled_sirna	411	65	0.0	0.0	0.38360948279054713	0.0	-0.35276907151170234	0.31520195176022064
study	bacteria	d	p	1	kb03-1a	c21	taok3	l-004844-00	pooled_sirna	409	83	0.0	0.0	-1.0018477745942826	0.0	-0.2995315219046113	-0.9514264081123762
study	bacteria	d	p	1	kb03-1a	c21	taok3	l-004844-00	pooled_sirna	413	30	0.0	0.0	0.4214579089111974	0.0	0.13289252735878268	5.591822283976203
study	bacteria	d	p	1	kb03-1a	c21	taok3	l-004844-00	pooled_sirna	412	49	0.0	0.0	0.3255889126162317	0.0	-0.3718129176846779	0.5190040735527495
study	bacteria	d	p	1	kb03-1a	c22	twf2	l-003169-00	pooled_sirna	415	45	0.0	0.0	8.781636215535645	0.0	-0.16142246912840297	0.11676464666854675
study	bacteria	d	p	1	kb03-1a	c22	twf2	l-003169-00	pooled_sirna	419	12	0.0	0.0	-0.25055609920880667	0.0	-0.17322054191337335	-0.39469395080852265
study	bacteria	d	p	1	kb03-1a	c22	twf2	l-003169-00	pooled_sirna	419	60	0.0	0.0	-0.7362260742630719	0.0	-0.3626462729986761	0.30700135101712456
study	bacteria	d	p	1	kb03-1a	c22	twf2	l-003169-00	pooled_sirna	417	26	0.0	0.0	-0.4247322708480897	0.0	-0.3376582901231214	-0.26908352691056114
study	bacteria	d	p	1	kb03-1a	c22	twf2	l-003169-00	pooled_sirna	417	9	0.0	0.0	-0.006154433072492776	0.0	-0.08200495492295413	0.7978531583791878
study	bacteria	d	p	1	kb03-1a	c22	twf2	l-003169-00	pooled_sirna	419	50	0.0	0.0	2.1175507681997674	0.0	7.231347124434258	2.2858903564946695
study	bacteria	d	p	1	kb03-1a	c22	twf2	l-003169-00	pooled_sirna	415	57	0.0	0.0	0.6390242366119931	0.0	-0.26190330636947623	-0.7890221718890156
study	bacteria	d	p	1	kb03-1a	c22	twf2	l-003169-00	pooled_sirna	419	86	0.0	0.0	1.0782140707499381	0.0	-0.12547067776405815	2.4112734090737105
study	bacteria	d	p	1	kb03-1a	c22	twf2	l-003169-00	pooled_sirna	420	13	0.0	0.0	-0.5381874044034461	0.0	-0.2556171645334099	0.20850654395794738
study	bacteria	d	p	1	kb03-1a	c22	twf2	l-003169-00	pooled_sirna	420	61	0.0	0.0	-0.38206345871112024	0.0	0.08100823826193984	-1.0275623722013922
study	bacteria	d	p	1	kb03-1a	c23	mock	none	control	422	96	0.0	0.0	0.8423177437429459	0.0	-0.39710240093220234	0.4047573247306419
study	bacteria	d	p	1	kb03-1a	c23	mock	none	control	424	75	0.0	0.0	-0.518656660207156	0.0	-0.32298357994930804	-0.6312662262794027
study	bacteria	d	p	1	kb03-1a	c23	mock	none	control	421	202	0.0	0.0	0.06304064944916761	0.0	-0.22174633053229853	-0.46721972524203187
study	bacteria	d	p	1	kb03-1a	c23	mock	none	control	422	298	0.0	0.0	0.04390674701064011	0.0	-0.23769997650865984	0.17137582971930276
study	bacteria	d	p	1	kb03-1a	c23	mock	none	control	425	162	0.0	0.0	0.316213032841828	0.0	-0.19594040918263853	-0.20515040449701277
study	bacteria	d	p	1	kb03-1a	c23	mock	none	control	426	204	0.0	0.0	-0.6585778547025382	0.0	-0.22066226247126783	0.047930492945328564
study	bacteria	d	p	1	kb03-1a	c23	mock	none	control	423	178	0.0	0.0	-0.2445757526510507	0.0	-0.08540681530154628	-0.26548561235074525
study	bacteria	d	p	1	kb03-1a	c23	mock	none	control	422	28	0.0	0.0	-0.7198856819205092	0.0	-0.3263700572559331	-0.6040606603542521
study	bacteria	d	p	1	kb03-1a	c23	mock	none	control	423	27	0.0	0.0	-0.22488462463884104	0.0	-0.1967867609484489	-0.26010683891788
study	bacteria	d	p	1	kb03-1a	c23	mock	none	control	426	2	0.0	0.0	-0.6349589670845345	0.0	-0.26020178432722474	-0.0007905923020666406
study	bacteria	d	p	1	kb03-1a	c24	mock	none	control	428	60	0.0	0.0	0.43767719597314114	0.0	-0.3920558304364815	-0.7534987755573289
study	bacteria	d	p	1	kb03-1a	c24	mock	none	control	430	202	0.0	0.0	-1.0687199583502964	0.0	-0.2697235827180632	-0.6580097636919928
study	bacteria	d	p	1	kb03-1a	c24	mock	none	control	432	50	0.0	0.0	-0.49901623203153256	0.0	-0.28445485385478236	-0.4120799070799255
study	bacteria	d	p	1	kb03-1a	c24	mock	none	control	428	58	0.0	0.0	3.1193891492484864	0.0	0.663760288190895	-0.1994237815562972
study	bacteria	d	p	1	kb03-1a	c24	mock	none	control	432	84	0.0	0.0	-0.4479470927365781	0.0	-0.4066236245623425	0.45292703085093905
study	bacteria	d	p	1	kb03-1a	c24	mock	none	control	428	74	0.0	0.0	-0.29414003907068614	0.0	-0.37198240801855026	-0.6417443833749855
study	bacteria	d	p	1	kb03-1a	c24	mock	none	control	427	69	0.0	0.0	-0.2796175756391621	0.0	2.8872276973210065	0.7980367921495715
study	bacteria	d	p	1	kb03-1a	c24	mock	none	control	430	66	0.0	0.0	-0.7242643797956156	0.0	-0.2405682510243355	-0.9529957605773612
study	bacteria	d	p	1	kb03-1a	c24	mock	none	control	432	20	0.0	0.0	0.6881838959763609	0.0	0.003746280594764148	3.3958676907624517
study	bacteria	d	p	1	kb03-1a	c24	mock	none	control	429	16	0.0	0.0	-0.5684016695168677	0.0	1.060913282491362	0.05638457746574348
study	bacteria	d	p	1	kb03-1a	d01	mock	none	control	438	101	0.0	0.0	0.7135132168361592	0.0	-0.3870260430448612	-0.16970347001615266
study	bacteria	d	p	1	kb03-1a	d01	mock	none	control	436	60	0.0	0.0	-0.7003078502703082	0.0	-0.35238250004193883	-0.0015211566285373826
study	bacteria	d	p	1	kb03-1a	d01	mock	none	control	438	81	0.0	0.0	0.02155229347935526	0.0	-0.37223594164118484	1.3773276978217754
study	bacteria	d	p	1	kb03-1a	d01	mock	none	control	434	57	0.0	0.0	0.43608846850732447	0.0	-0.390487797108934	0.5484469806314093
study	bacteria	d	p	1	kb03-1a	d01	mock	none	control	434	20	0.0	0.0	-1.405737069902308	0.0	4.112180708820974	3.036218850773403
study	bacteria	d	p	1	kb03-1a	d01	mock	none	control	438	112	0.0	0.0	0.1642723717309207	0.0	-0.3262615235854497	0.4031046133938226
study	bacteria	d	p	1	kb03-1a	d01	mock	none	control	437	159	0.0	0.0	0.8897159719215694	0.0	-0.3153019900629787	0.44189272179071676
study	bacteria	d	p	1	kb03-1a	d01	mock	none	control	433	37	0.0	0.0	0.7295088651428852	0.0	-0.3281853648783485	1.0878319479045269
study	bacteria	d	p	1	kb03-1a	d01	mock	none	control	436	112	0.0	0.0	0.6913017039026007	0.0	-0.3892576205082903	-2.2558750161992054e-05
study	bacteria	d	p	1	kb03-1a	d01	mock	none	control	438	96	0.0	0.0	-0.2579379216628257	0.0	-0.3567609530997026	0.1595457670840596
study	bacteria	d	p	1	kb03-1a	d02	mock	none	control	440	34	0.0	0.0	0.06432420058850925	0.0	-0.3806852920084427	-0.8140996026844397
study	bacteria	d	p	1	kb03-1a	d02	mock	none	control	442	111	0.0	0.0	-0.7534050055311534	0.0	-0.30246195981518964	-0.3373783981156154
study	bacteria	d	p	1	kb03-1a	d02	mock	none	control	441	174	0.0	0.0	0.43126100297496683	0.0	-0.3100659508920111	1.4639776921417904
study	bacteria	d	p	1	kb03-1a	d02	mock	none	control	444	158	0.0	0.0	-0.1411345758051284	0.0	-0.3482709939872392	-0.18362536546056982
study	bacteria	d	p	1	kb03-1a	d02	mock	none	control	439	107	0.0	0.0	-0.025713002413038644	0.0	-0.3510500743623094	0.5991143712575168
study	bacteria	d	p	1	kb03-1a	d02	mock	none	control	442	92	0.0	0.0	-0.6568226312829759	0.0	-0.3222831130196169	-0.7825326838989748
study	bacteria	d	p	1	kb03-1a	d02	mock	none	control	441	103	0.0	0.0	-0.6293097605678378	0.0	-0.28456645768790695	0.10886741550646217
study	bacteria	d	p	1	kb03-1a	d02	mock	none	control	441	15	0.0	0.0	1.15998008143676	0.0	-0.25017748666889594	1.0300458476021055
study	bacteria	d	p	1	kb03-1a	d02	mock	none	control	441	12	0.0	0.0	1.3974030235458819	0.0	-0.26640076317278427	-0.3619856890366716
study	bacteria	d	p	1	kb03-1a	d02	mock	none	control	441	144	0.0	0.0	5.169518251831251	0.0	-0.1774831764244718	-0.11248021630304243
study	bacteria	d	p	1	kb03-1a	d03	pik3c2a	l-006771-00	pooled_sirna	449	196	0.0	0.0	0.28550699724358297	0.0	-0.04126965087906546	-0.6820320982833236
study	bacteria	d	p	1	kb03-1a	d03	pik3c2a	l-006771-00	pooled_sirna	450	109	0.0	0.0	-0.6788481558960154	0.0	-0.12332277240101194	-0.4002158079615692
study	bacteria	d	p	1	kb03-1a	d03	pik3c2a	l-006771-00	pooled_sirna	447	127	0.0	0.0	1.6861409516564287	0.0	-0.34351107858122926	2.9624968526308684
study	bacteria	d	p	1	kb03-1a	d03	pik3c2a	l-006771-00	pooled_sirna	450	120	0.0	0.0	-0.4501639208113103	0.0	0.022793671829370327	0.06139254310733389
study	bacteria	d	p	1	kb03-1a	d03	pik3c2a	l-006771-00	pooled_sirna	448	98	0.0	0.0	-0.43199322376569893	0.0	-0.23639366923101024	-0.9357460321436356
study	bacteria	d	p	1	kb03-1a	d03	pik3c2a	l-006771-00	pooled_sirna	448	42	0.0	0.0	0.621097760012435	0.0	-0.4053980602752882	-0.264856399137836
study	bacteria	d	p	1	kb03-1a	d03	pik3c2a	l-006771-00	pooled_sirna	449	173	0.0	0.0	-0.4310014458212017	0.0	-0.3417645263881606	-0.263820474673906
study	bacteria	d	p	1	kb03-1a	d03	pik3c2a	l-006771-00	pooled_sirna	447	147	0.0	0.0	-0.24292548129312036	0.0	-0.3033189936908556	-0.2639655457825038
study	bacteria	d	p	1	kb03-1a	d03	pik3c2a	l-006771-00	pooled_sirna	447	100	0.0	0.0	0.529529383460995	0.0	-0.3470384610215755	1.2571016773568693
study	bacteria	d	p	1	kb03-1a	d03	pik3c2a	l-006771-00	pooled_sirna	450	4	0.0	0.0	-0.4887020993134313	0.0	-0.31007238802048404	-0.489273314931085
study	bacteria	d	p	1	kb03-1a	d04	lmtk3	l-005338-00	pooled_sirna	454	85	0.0	0.0	-0.7654316725658933	0.0	-0.3712516276074827	-1.1780785898673878
study	bacteria	d	p	1	kb03-1a	d04	lmtk3	l-005338-00	pooled_sirna	451	69	0.0	0.0	-0.6316864350242438	0.0	-0.4162071451266048	-0.6411045746120787
study	bacteria	d	p	1	kb03-1a	d04	lmtk3	l-005338-00	pooled_sirna	456	208	0.0	0.0	-1.1191905655101033	0.0	-0.3216834723756469	-0.6856873973041407
study	bacteria	d	p	1	kb03-1a	d04	lmtk3	l-005338-00	pooled_sirna	454	249	0.0	0.0	-0.856375583126856	0.0	-0.2625612387783907	0.17540740770703642
study	bacteria	d	p	1	kb03-1a	d04	lmtk3	l-005338-00	pooled_sirna	455	163	0.0	0.0	-0.38153373690396225	0.0	-0.13607754396862007	-1.1054301291171316
study	bacteria	d	p	1	kb03-1a	d04	lmtk3	l-005338-00	pooled_sirna	453	66	0.0	0.0	-0.3494371239276993	0.0	-0.42186715602501323	-0.6819119857785724
study	bacteria	d	p	1	kb03-1a	d04	lmtk3	l-005338-00	pooled_sirna	456	36	0.0	0.0	0.49515299281206326	0.0	-0.32359237954491504	-0.05312881678470316
study	bacteria	d	p	1	kb03-1a	d04	lmtk3	l-005338-00	pooled_sirna	455	86	0.0	0.0	0.7398808873533933	0.0	-0.3222639084836937	0.5019169765274145
study	bacteria	d	p	1	kb03-1a	d04	lmtk3	l-005338-00	pooled_sirna	456	27	0.0	0.0	-0.678398778800762	0.0	-0.3315072806128698	-0.6156541220241317
study	bacteria	d	p	1	kb03-1a	d04	lmtk3	l-005338-00	pooled_sirna	454	52	0.0	0.0	-0.5170261265718851	0.0	0.07955859310578933	-0.8941001956726862
study	bacteria	d	p	1	kb03-1a	d05	stk32a	l-004634-00	pooled_sirna	460	67	0.0	0.0	0.6575906959262481	0.0	-0.2852559175845378	0.5872831536359948
study	bacteria	d	p	1	kb03-1a	d05	stk32a	l-004634-00	pooled_sirna	461	138	0.0	0.0	0.08211239546578825	0.0	-0.4188861248540415	0.9981985551899694
study	bacteria	d	p	1	kb03-1a	d05	stk32a	l-004634-00	pooled_sirna	457	118	0.0	0.0	-0.49421008785133663	0.0	-0.29047107914625225	-0.6920739626998381
study	bacteria	d	p	1	kb03-1a	d05	stk32a	l-004634-00	pooled_sirna	457	69	0.0	0.0	0.30817040665844775	0.0	-0.4116580181619513	-0.23406223648553856
study	bacteria	d	p	1	kb03-1a	d05	stk32a	l-004634-00	pooled_sirna	461	38	0.0	0.0	1.616873143964642	0.0	-0.316482568516477	0.41203729678685375
study	bacteria	d	p	1	kb03-1a	d05	stk32a	l-004634-00	pooled_sirna	460	132	0.0	0.0	0.45678196658223774	0.0	0.20172364644296725	2.146872759525571
study	bacteria	d	p	1	kb03-1a	d05	stk32a	l-004634-00	pooled_sirna	462	205	0.0	0.0	0.948141982318922	0.0	-0.16022601221567764	1.822182686780383
study	bacteria	d	p	1	kb03-1a	d05	stk32a	l-004634-00	pooled_sirna	459	9	0.0	0.0	2.0110337954366044	0.0	-0.24908541504774562	2.6222742799348446
study	bacteria	d	p	1	kb03-1a	d05	stk32a	l-004634-00	pooled_sirna	461	77	0.0	0.0	0.8810624686159737	0.0	-0.05375388731822667	-0.4032497127428731
study	bacteria	d	p	1	kb03-1a	d05	stk32a	l-004634-00	pooled_sirna	459	19	0.0	0.0	-0.1933167537075569	0.0	-0.2671866537791723	0.5943397147621355
study	bacteria	d	p	1	kb03-1a	d06	chek2	l-003256-00	pooled_sirna	465	110	0.0	0.0	-0.5824445788256312	0.0	-0.3844027485238515	-0.22702004789575259
study	bacteria	d	p	1	kb03-1a	d06	chek2	l-003256-00	pooled_sirna	465	99	0.0	0.0	-0.07409760634500899	0.0	3.990812840064241	-0.08265431331762152
study	bacteria	d	p	1	kb03-1a	d06	chek2	l-003256-00	pooled_sirna	468	42	0.0	0.0	-0.3345149665109286	0.0	-0.3261794864760475	-0.3003899392068884
study	bacteria	d	p	1	kb03-1a	d06	chek2	l-003256-00	pooled_sirna	465	113	0.0	0.0	0.17719852665414282	0.0	0.09799425953137711	1.4679686160363044
study	bacteria	d	p	1	kb03-1a	d06	chek2	l-003256-00	pooled_sirna	466	15	0.0	0.0	0.22927919024336668	0.0	-0.1569077220321511	0.2853376571714739
study	bacteria	d	p	1	kb03-1a	d06	chek2	l-003256-00	pooled_sirna	466	30	0.0	0.0	-1.0889590833216782	0.0	-0.25635204508503695	-0.4659614033404767
study	bacteria	d	p	1	kb03-1a	d06	chek2	l-003256-00	pooled_sirna	465	118	0.0	0.0	-0.6800735797581334	0.0	-0.42835150387276305	-0.0819947041703165
study	bacteria	d	p	1	kb03-1a	d06	chek2	l-003256-00	pooled_sirna	465	75	0.0	0.0	2.913620040649921	0.0	-0.38541919012203557	0.012953729398332642
study	bacteria	d	p	1	kb03-1a	d06	chek2	l-003256-00	pooled_sirna	467	116	0.0	0.0	1.2376955585197484	0.0	-0.298614002049975	1.1977037076867953
study	bacteria	d	p	1	kb03-1a	d06	chek2	l-003256-00	pooled_sirna	468	35	0.0	0.0	-0.6925446231553684	0.0	0.8813489219733225	-0.2750284374337912
study	bacteria	d	p	1	kb03-1a	d07	gtf2h1	l-010924-00	pooled_sirna	469	30	0.0	0.0	0.11194967059436577	0.0	-0.2812217677088493	0.618115181451569
study	bacteria	d	p	1	kb03-1a	d07	gtf2h1	l-010924-00	pooled_sirna	469	28	0.0	0.0	-0.7414276327865417	0.0	-0.25436020907598356	0.6129357894510665
study	bacteria	d	p	1	kb03-1a	d07	gtf2h1	l-010924-00	pooled_sirna	473	61	0.0	0.0	1.064968113977953	0.0	-0.38306571788422433	0.8885861793199252
study	bacteria	d	p	1	kb03-1a	d07	gtf2h1	l-010924-00	pooled_sirna	472	99	0.0	0.0	6.810545052875896	0.0	-0.20382110909024237	1.0798253498574981
study	bacteria	d	p	1	kb03-1a	d07	gtf2h1	l-010924-00	pooled_sirna	474	52	0.0	0.0	1.556374641050911	0.0	-0.3040275107028035	0.7896932835626737
study	bacteria	d	p	1	kb03-1a	d07	gtf2h1	l-010924-00	pooled_sirna	470	6	0.0	0.0	3.6050938521303517	0.0	0.05638612459584065	-0.43643386951779906
study	bacteria	d	p	1	kb03-1a	d07	gtf2h1	l-010924-00	pooled_sirna	473	68	0.0	0.0	-0.8361450182508479	0.0	2.76723708925343	0.7305358256531487
study	bacteria	d	p	1	kb03-1a	d07	gtf2h1	l-010924-00	pooled_sirna	471	106	0.0	0.0	-0.16105613072568953	0.0	1.9675178455174596	-0.09763728762034435
study	bacteria	d	p	1	kb03-1a	d07	gtf2h1	l-010924-00	pooled_sirna	470	112	0.0	0.0	0.5164040782009561	0.0	-0.3415412492615112	0.20143286521980186
study	bacteria	d	p	1	kb03-1a	d07	gtf2h1	l-010924-00	pooled_sirna	474	72	0.0	0.0	-0.2966011496605808	0.0	-0.4097102963073033	-0.32295719012281815
study	bacteria	d	p	1	kb03-1a	d08	jak1	l-003145-00	pooled_sirna	478	140	0.0	0.0	-0.28307953825261595	0.0	-0.3143813091363697	-0.6667387288894546
study	bacteria	d	p	1	kb03-1a	d08	jak1	l-003145-00	pooled_sirna	480	74	0.0	0.0	-0.4834562317468033	0.0	-0.3074503581224954	-0.1802977087585398
study	bacteria	d	p	1	kb03-1a	d08	jak1	l-003145-00	pooled_sirna	479	26	0.0	0.0	-0.8103216230023497	0.0	-0.26964357459922694	-0.17241177195977903
study	bacteria	d	p	1	kb03-1a	d08	jak1	l-003145-00	pooled_sirna	476	121	0.0	0.0	-0.9968754738472101	0.0	-0.3513655524290914	-0.7862951656799649
study	bacteria	d	p	1	kb03-1a	d08	jak1	l-003145-00	pooled_sirna	477	17	0.0	0.0	-0.13336959558085967	0.0	-0.20314162725335722	1.8654923161947
study	bacteria	d	p	1	kb03-1a	d08	jak1	l-003145-00	pooled_sirna	475	95	0.0	0.0	-0.3618155789146361	0.0	-0.36109901888475854	-0.8455095309859332
study	bacteria	d	p	1	kb03-1a	d08	jak1	l-003145-00	pooled_sirna	480	209	0.0	0.0	-1.1903873258639255	0.0	-0.032593331784640404	-0.7144802770731314
study	bacteria	d	p	1	kb03-1a	d08	jak1	l-003145-00	pooled_sirna	477	144	0.0	0.0	-0.8371977539393832	0.0	-0.31472170753166606	-0.32210498027166484
study	bacteria	d	p	1	kb03-1a	d08	jak1	l-003145-00	pooled_sirna	476	104	0.0	0.0	0.26732854958074626	0.0	0.4314722099164464	0.4289048752053718
study	bacteria	d	p	1	kb03-1a	d08	jak1	l-003145-00	pooled_sirna	478	4	0.0	0.0	0.6231350145683123	0.0	-0.26389150500080827	-0.6680445903124071
